Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback
CUST2495,2022-11-07,Parrot Anafi USA,726.43,Debit Card,1 Year,Daily,Aerial Photography,4,"For the price of 726.43, the Parrot Anafi USA offers excellent performance. It's exceptional for Aerial Photography."
CUST2496,2023-07-24,DJI Mavic Air 2,809.8,Cash,2 Years,Daily,Recreation,3,"For the price of 809.8, the DJI Mavic Air 2 offers excellent performance. It's exceptional for Recreation."
CUST2497,2023-07-17,Skydio X2,2029.12,Cash,2 Years,Weekly,Aerial Photography,5,"For the price of 2029.12, the Skydio X2 offers satisfying performance. It's fantastic for Aerial Photography."
CUST2498,2022-12-18,DJI Air 2S,664.48,Credit Card,No Warranty,Weekly,Professional Use,5,"For the price of 664.48, the DJI Air 2S offers reliable performance. It's perfect for Professional Use."
CUST2499,2023-07-19,Autel EVO Nano+,774.35,Debit Card,2 Years,Daily,Recreation,3,I'm truly impressed with the Autel EVO Nano+. It's excellent and amazing for Recreation.
CUST2500,2023-05-05,DJI Mavic Air 2,1292.43,PayPal,2 Years,Daily,Recreation,3,"For the price of 1292.43, the DJI Mavic Air 2 offers excellent performance. It's exceptional for Recreation."
CUST2501,2023-01-11,Parrot Anafi USA,1251.59,PayPal,No Warranty,Monthly,Professional Use,5,"For the price of 1251.59, the Parrot Anafi USA offers satisfying performance. It's perfect for Professional Use."
CUST2502,2022-10-17,Autel EVO Nano+,631.18,Debit Card,No Warranty,Monthly,Professional Use,4,"For the price of 631.18, the Autel EVO Nano+ offers impressive performance. It's exceptional for Professional Use."
CUST2503,2023-06-16,Autel EVO Nano+,2201.54,Credit Card,2 Years,Weekly,Professional Use,3,"For the price of 2201.54, the Autel EVO Nano+ offers excellent performance. It's exceptional for Professional Use."
CUST2504,2023-01-06,Autel EVO Nano+,1059.8,PayPal,2 Years,Weekly,Aerial Photography,4,I'm truly impressed with the Autel EVO Nano+. It's reliable and perfect for Aerial Photography.
CUST2505,2023-04-18,Skydio 2,565.63,Credit Card,2 Years,Daily,Recreation,5,"For the price of 565.63, the Skydio 2 offers impressive performance. It's fantastic for Recreation."
CUST2506,2023-02-09,Autel EVO 2 Pro,1447.45,PayPal,1 Year,Weekly,Aerial Photography,5,"For the price of 1447.45, the Autel EVO 2 Pro offers satisfying performance. It's fantastic for Aerial Photography."
CUST2507,2022-11-03,Autel EVO 2 Pro,2004.44,PayPal,No Warranty,Monthly,Recreation,4,The Autel EVO 2 Pro is excellent and exceeded my expectations. It's exceptional for Recreation.
CUST2508,2022-10-09,Autel EVO 2 Pro,1061.05,PayPal,1 Year,Daily,Professional Use,5,The Autel EVO 2 Pro is impressive and exceeded my expectations. It's fantastic for Professional Use.
CUST2509,2023-02-25,Autel EVO 2 Pro,654.59,PayPal,2 Years,Monthly,Recreation,4,I'm truly impressed with the Autel EVO 2 Pro. It's satisfying and exceptional for Recreation.
CUST2510,2023-04-25,Skydio X2,336.53,Credit Card,No Warranty,Weekly,Professional Use,3,"For the price of 336.53, the Skydio X2 offers satisfying performance. It's terrific for Professional Use."
CUST2511,2023-08-22,Skydio X2,1271.8,Credit Card,No Warranty,Daily,Professional Use,4,"For the price of 1271.8, the Skydio X2 offers impressive performance. It's exceptional for Professional Use."
CUST2512,2023-05-19,Skydio X2,1172.47,Cash,No Warranty,Weekly,Recreation,5,The Skydio X2 is outstanding and exceeded my expectations. It's exceptional for Recreation.
CUST2513,2023-02-10,Yuneec Typhoon H,842.56,Credit Card,No Warranty,Monthly,Aerial Photography,4,I'm truly impressed with the Yuneec Typhoon H. It's outstanding and amazing for Aerial Photography.
CUST2514,2023-03-20,DJI Mavic Air 2,1733.19,Credit Card,2 Years,Monthly,Professional Use,5,I'm truly impressed with the DJI Mavic Air 2. It's outstanding and terrific for Professional Use.
CUST2515,2023-04-21,Autel EVO Nano+,1771.2,Cash,No Warranty,Daily,Aerial Photography,3,"For the price of 1771.2, the Autel EVO Nano+ offers satisfying performance. It's terrific for Aerial Photography."
CUST2516,2023-03-17,Autel EVO Nano+,509.99,PayPal,2 Years,Daily,Recreation,4,"For the price of 509.99, the Autel EVO Nano+ offers outstanding performance. It's perfect for Recreation."
CUST2517,2023-08-02,Autel EVO 2 Pro,2155.82,Credit Card,1 Year,Weekly,Aerial Photography,5,"For the price of 2155.82, the Autel EVO 2 Pro offers outstanding performance. It's terrific for Aerial Photography."
CUST2518,2023-05-01,DJI Mavic Air 2,714.52,Cash,No Warranty,Daily,Recreation,5,"For the price of 714.52, the DJI Mavic Air 2 offers satisfying performance. It's fantastic for Recreation."
CUST2519,2023-07-14,Yuneec Typhoon H,936.86,Cash,No Warranty,Weekly,Recreation,5,"For the price of 936.86, the Yuneec Typhoon H offers impressive performance. It's fantastic for Recreation."
CUST2520,2023-02-04,Yuneec Typhoon H,1790.9,Credit Card,1 Year,Monthly,Professional Use,3,"For the price of 1790.9, the Yuneec Typhoon H offers satisfying performance. It's exceptional for Professional Use."
CUST2521,2022-10-18,Autel EVO Nano+,2426.44,Credit Card,2 Years,Monthly,Professional Use,4,"For the price of 2426.44, the Autel EVO Nano+ offers outstanding performance. It's amazing for Professional Use."
CUST2522,2023-04-10,DJI Air 2S,1703.59,Cash,No Warranty,Weekly,Aerial Photography,4,"For the price of 1703.59, the DJI Air 2S offers excellent performance. It's exceptional for Aerial Photography."
CUST2523,2023-04-16,DJI Mini 2,2032.58,Cash,2 Years,Weekly,Aerial Photography,4,"For the price of 2032.58, the DJI Mini 2 offers satisfying performance. It's terrific for Aerial Photography."
CUST2524,2022-11-26,Autel EVO Nano+,1570.37,Cash,1 Year,Monthly,Recreation,4,"For the price of 1570.37, the Autel EVO Nano+ offers impressive performance. It's fantastic for Recreation."
CUST2525,2023-04-28,Autel EVO 2 Pro,552.52,Credit Card,1 Year,Monthly,Professional Use,4,"For the price of 552.52, the Autel EVO 2 Pro offers excellent performance. It's amazing for Professional Use."
CUST2526,2023-02-20,Skydio X2,1524.51,Cash,1 Year,Daily,Aerial Photography,5,"For the price of 1524.51, the Skydio X2 offers excellent performance. It's fantastic for Aerial Photography."
CUST2527,2023-05-24,Autel EVO 2 Pro,1045.55,PayPal,No Warranty,Daily,Aerial Photography,5,I couldn't be happier with the Autel EVO 2 Pro. It's excellent and perfect for Aerial Photography.
CUST2528,2023-07-21,Autel EVO Lite+,1835.95,Debit Card,2 Years,Weekly,Recreation,5,"For the price of 1835.95, the Autel EVO Lite+ offers impressive performance. It's perfect for Recreation."
CUST2529,2023-08-21,Autel EVO Nano+,1458.12,Credit Card,No Warranty,Daily,Recreation,4,"For the price of 1458.12, the Autel EVO Nano+ offers reliable performance. It's fantastic for Recreation."
CUST2530,2023-06-08,Skydio X2,473.15,PayPal,No Warranty,Monthly,Professional Use,4,The Skydio X2 is outstanding and exceeded my expectations. It's exceptional for Professional Use.
CUST2531,2023-05-03,Autel EVO 2 Pro,1092.83,Credit Card,2 Years,Weekly,Recreation,4,I couldn't be happier with the Autel EVO 2 Pro. It's outstanding and fantastic for Recreation.
CUST2532,2023-08-30,Autel EVO 2 Pro,2186.15,Debit Card,1 Year,Daily,Recreation,4,The Autel EVO 2 Pro is outstanding and exceeded my expectations. It's terrific for Recreation.
CUST2533,2023-06-17,DJI Mini 2,1973.73,Debit Card,1 Year,Weekly,Recreation,5,"For the price of 1973.73, the DJI Mini 2 offers outstanding performance. It's terrific for Recreation."
CUST2534,2023-05-14,Skydio X2,2404.63,Debit Card,2 Years,Monthly,Aerial Photography,4,"For the price of 2404.63, the Skydio X2 offers impressive performance. It's amazing for Aerial Photography."
CUST2535,2023-01-29,DJI Mavic Air 2,1290.76,Cash,1 Year,Daily,Aerial Photography,5,"For the price of 1290.76, the DJI Mavic Air 2 offers reliable performance. It's fantastic for Aerial Photography."
CUST2536,2023-06-17,Skydio X2,2076.28,Debit Card,1 Year,Weekly,Recreation,5,The Skydio X2 is impressive and exceeded my expectations. It's exceptional for Recreation.
CUST2537,2023-05-28,Yuneec Typhoon H,802.11,Debit Card,2 Years,Daily,Professional Use,3,The Yuneec Typhoon H is satisfying and exceeded my expectations. It's amazing for Professional Use.
CUST2538,2022-12-07,Yuneec Typhoon H,2231.96,Credit Card,2 Years,Monthly,Recreation,4,"For the price of 2231.96, the Yuneec Typhoon H offers satisfying performance. It's exceptional for Recreation."
CUST2539,2022-12-23,DJI Mavic Air 2,1486.15,Cash,1 Year,Weekly,Aerial Photography,4,"For the price of 1486.15, the DJI Mavic Air 2 offers reliable performance. It's perfect for Aerial Photography."
CUST2540,2022-12-02,DJI Air 2S,942.53,Debit Card,No Warranty,Weekly,Aerial Photography,4,"For the price of 942.53, the DJI Air 2S offers reliable performance. It's terrific for Aerial Photography."
CUST2541,2023-03-17,Autel EVO Lite+,686.48,Debit Card,2 Years,Weekly,Aerial Photography,4,The Autel EVO Lite+ is excellent and exceeded my expectations. It's terrific for Aerial Photography.
CUST2542,2022-12-30,Yuneec Typhoon H,2384.94,Debit Card,1 Year,Weekly,Professional Use,5,"For the price of 2384.94, the Yuneec Typhoon H offers impressive performance. It's exceptional for Professional Use."
CUST2543,2023-03-04,Autel EVO 2 Pro,895.3,Cash,1 Year,Monthly,Aerial Photography,5,The Autel EVO 2 Pro is reliable and exceeded my expectations. It's perfect for Aerial Photography.
CUST2544,2023-05-10,Skydio X2,2031.75,Credit Card,1 Year,Weekly,Professional Use,4,I'm truly impressed with the Skydio X2. It's outstanding and fantastic for Professional Use.
CUST2545,2023-07-23,Autel EVO Nano+,498.27,PayPal,2 Years,Weekly,Aerial Photography,4,"For the price of 498.27, the Autel EVO Nano+ offers outstanding performance. It's terrific for Aerial Photography."
CUST2546,2023-01-09,Autel EVO 2 Pro,945.05,PayPal,No Warranty,Weekly,Recreation,5,I'm truly impressed with the Autel EVO 2 Pro. It's outstanding and exceptional for Recreation.
CUST2547,2022-11-17,DJI Air 2S,367.32,Debit Card,No Warranty,Daily,Professional Use,4,"For the price of 367.32, the DJI Air 2S offers excellent performance. It's terrific for Professional Use."
CUST2548,2023-02-04,Yuneec Typhoon H,1356.56,Credit Card,2 Years,Daily,Professional Use,4,"For the price of 1356.56, the Yuneec Typhoon H offers impressive performance. It's terrific for Professional Use."
CUST2549,2023-04-08,DJI Air 2S,1275.18,Debit Card,No Warranty,Daily,Aerial Photography,4,"For the price of 1275.18, the DJI Air 2S offers reliable performance. It's fantastic for Aerial Photography."
CUST2550,2023-07-11,Skydio 2,2064.58,PayPal,2 Years,Weekly,Professional Use,5,I'm truly impressed with the Skydio 2. It's satisfying and fantastic for Professional Use.
CUST2551,2023-08-29,DJI Mavic Air 2,1077.22,Debit Card,1 Year,Weekly,Aerial Photography,5,I'm truly impressed with the DJI Mavic Air 2. It's outstanding and terrific for Aerial Photography.
CUST2552,2023-03-09,Skydio 2,2193.22,Credit Card,No Warranty,Weekly,Professional Use,4,I couldn't be happier with the Skydio 2. It's outstanding and exceptional for Professional Use.
CUST2553,2022-11-15,DJI Mini 2,2332.44,Credit Card,1 Year,Daily,Aerial Photography,4,"For the price of 2332.44, the DJI Mini 2 offers excellent performance. It's fantastic for Aerial Photography."
CUST2554,2023-07-07,Skydio 2,1851.62,Debit Card,1 Year,Monthly,Recreation,4,I couldn't be happier with the Skydio 2. It's reliable and fantastic for Recreation.
CUST2555,2022-10-18,Parrot Anafi USA,1594.28,Debit Card,1 Year,Weekly,Professional Use,4,The Parrot Anafi USA is impressive and exceeded my expectations. It's fantastic for Professional Use.
CUST2556,2023-07-31,DJI Mini 2,1209.56,Credit Card,2 Years,Daily,Aerial Photography,5,I'm truly impressed with the DJI Mini 2. It's satisfying and fantastic for Aerial Photography.
CUST2557,2022-11-24,Yuneec Typhoon H,1231.93,PayPal,No Warranty,Monthly,Recreation,5,"For the price of 1231.93, the Yuneec Typhoon H offers satisfying performance. It's perfect for Recreation."
CUST2558,2023-05-28,Autel EVO Nano+,1361.25,Cash,No Warranty,Monthly,Aerial Photography,5,"For the price of 1361.25, the Autel EVO Nano+ offers outstanding performance. It's exceptional for Aerial Photography."
CUST2559,2023-01-11,Autel EVO 2 Pro,1123.5,PayPal,No Warranty,Daily,Aerial Photography,4,The Autel EVO 2 Pro is outstanding and exceeded my expectations. It's perfect for Aerial Photography.
CUST2560,2023-06-17,DJI Air 2S,1046.55,Debit Card,2 Years,Monthly,Professional Use,3,"For the price of 1046.55, the DJI Air 2S offers excellent performance. It's amazing for Professional Use."
CUST2561,2023-01-27,Autel EVO Nano+,725.42,Credit Card,No Warranty,Daily,Aerial Photography,5,The Autel EVO Nano+ is outstanding and exceeded my expectations. It's terrific for Aerial Photography.
CUST2562,2023-07-28,Skydio X2,1716.39,Credit Card,1 Year,Monthly,Recreation,4,I couldn't be happier with the Skydio X2. It's satisfying and amazing for Recreation.
CUST2563,2023-03-31,Skydio 2,2077.19,Cash,No Warranty,Weekly,Professional Use,4,"For the price of 2077.19, the Skydio 2 offers reliable performance. It's fantastic for Professional Use."
CUST2564,2023-04-12,Yuneec Typhoon H,1444.63,Cash,No Warranty,Weekly,Professional Use,4,"For the price of 1444.63, the Yuneec Typhoon H offers outstanding performance. It's perfect for Professional Use."
CUST2565,2022-12-21,Skydio 2,1627.12,Cash,1 Year,Daily,Professional Use,4,The Skydio 2 is excellent and exceeded my expectations. It's terrific for Professional Use.
CUST2566,2023-06-26,Autel EVO 2 Pro,2219.03,Cash,2 Years,Monthly,Aerial Photography,5,I couldn't be happier with the Autel EVO 2 Pro. It's impressive and terrific for Aerial Photography.
CUST2567,2023-04-11,Autel EVO Nano+,2202.58,Credit Card,No Warranty,Monthly,Aerial Photography,5,I'm truly impressed with the Autel EVO Nano+. It's satisfying and fantastic for Aerial Photography.
CUST2568,2022-10-20,Skydio 2,1156.75,Debit Card,2 Years,Monthly,Recreation,5,The Skydio 2 is reliable and exceeded my expectations. It's fantastic for Recreation.
CUST2569,2022-12-30,Skydio X2,704.06,Credit Card,No Warranty,Weekly,Recreation,4,I couldn't be happier with the Skydio X2. It's reliable and terrific for Recreation.
CUST2570,2023-02-27,DJI Mavic Air 2,1616.42,Cash,2 Years,Monthly,Professional Use,3,The DJI Mavic Air 2 is satisfying and exceeded my expectations. It's exceptional for Professional Use.
CUST2571,2023-01-07,Autel EVO 2 Pro,678.69,Cash,1 Year,Weekly,Aerial Photography,4,I couldn't be happier with the Autel EVO 2 Pro. It's impressive and amazing for Aerial Photography.
CUST2572,2022-11-24,Autel EVO Nano+,596.14,PayPal,2 Years,Daily,Professional Use,4,The Autel EVO Nano+ is reliable and exceeded my expectations. It's fantastic for Professional Use.
CUST2573,2022-10-26,Skydio X2,2090.92,Credit Card,2 Years,Daily,Professional Use,4,"For the price of 2090.92, the Skydio X2 offers outstanding performance. It's fantastic for Professional Use."
CUST2574,2023-07-31,Autel EVO Nano+,421.55,Credit Card,2 Years,Daily,Aerial Photography,5,I'm truly impressed with the Autel EVO Nano+. It's impressive and exceptional for Aerial Photography.
CUST2575,2023-02-07,DJI Air 2S,2289.87,Credit Card,1 Year,Weekly,Aerial Photography,5,I couldn't be happier with the DJI Air 2S. It's outstanding and perfect for Aerial Photography.
CUST2576,2023-02-02,Skydio 2,2279.5,Debit Card,No Warranty,Weekly,Professional Use,5,I couldn't be happier with the Skydio 2. It's impressive and fantastic for Professional Use.
CUST2577,2023-09-04,Skydio X2,1265.9,Credit Card,2 Years,Monthly,Professional Use,5,"For the price of 1265.9, the Skydio X2 offers outstanding performance. It's amazing for Professional Use."
CUST2578,2023-07-25,Autel EVO Lite+,1055.31,Debit Card,No Warranty,Daily,Aerial Photography,4,The Autel EVO Lite+ is reliable and exceeded my expectations. It's exceptional for Aerial Photography.
CUST2579,2022-10-19,Yuneec Typhoon H,518.42,PayPal,2 Years,Weekly,Professional Use,5,"For the price of 518.42, the Yuneec Typhoon H offers outstanding performance. It's terrific for Professional Use."
CUST2580,2023-03-26,Autel EVO 2 Pro,2085.11,Debit Card,2 Years,Daily,Professional Use,5,"For the price of 2085.11, the Autel EVO 2 Pro offers outstanding performance. It's perfect for Professional Use."
CUST2581,2023-03-22,Autel EVO Lite+,1010.86,Cash,No Warranty,Weekly,Recreation,4,I couldn't be happier with the Autel EVO Lite+. It's satisfying and perfect for Recreation.
CUST2582,2022-10-10,Autel EVO 2 Pro,2078.6,PayPal,2 Years,Monthly,Recreation,3,I couldn't be happier with the Autel EVO 2 Pro. It's reliable and terrific for Recreation.
CUST2583,2023-08-25,DJI Mavic Air 2,1156.12,PayPal,2 Years,Weekly,Recreation,4,"For the price of 1156.12, the DJI Mavic Air 2 offers outstanding performance. It's amazing for Recreation."
CUST2584,2023-05-28,Parrot Anafi USA,1720.4,Credit Card,2 Years,Monthly,Recreation,4,I couldn't be happier with the Parrot Anafi USA. It's reliable and fantastic for Recreation.
